"parentTconst";"seasonNumber";"episodeNumber";"title_basics_titleBasicsId"
84971;1;4;510923
84971;1;2;510924
84971;1;1;510925
84971;1;7;510926
84971;1;9;510927
84971;1;8;510928
84972;1;1;510929
84972;1;8;510930
156198;1;10;510931
156198;1;12;510932
156198;1;11;510933
156198;1;6;510934
156198;1;9;510935
156198;1;7;510936
295064;2;26;510937
295064;1;20;510938
295064;2;11;510939
295064;1;21;510940
295064;2;20;510941
295064;2;18;510942
295064;1;13;510943
295064;2;4;510944
295064;2;25;510945
295064;1;14;510946
295064;1;9;510947
295064;2;21;510948
295064;1;22;510949
295064;1;3;510950
295064;1;8;510951
295064;2;2;510952
295064;1;17;510953
295064;2;14;510954
295064;2;28;510955
295064;2;17;510956
295064;2;12;510957
295064;2;1;510958
295064;1;16;510959
295064;2;6;510960
295064;2;5;510961
295064;1;6;510962
295064;1;7;510963
295064;1;19;510964
295064;2;19;510965
295064;1;4;510966
295064;2;7;510967
295064;1;5;510968
295064;2;8;510969
295064;1;10;510970
295064;2;22;510971
295064;2;13;510972
295064;1;18;510973
295064;2;16;510974
295064;1;12;510975
295064;1;1;510976
295064;1;11;510977
295064;2;23;510978
295064;2;27;510979
295064;2;3;510980
295064;2;9;510981
295064;2;24;510982
295064;1;15;510983
295064;1;2;510984
295064;2;10;510985
295064;2;15;510986
187666;2;2;510987
187666;3;1;510988
187666;3;4;510989
187666;2;12;510990
68035;1;4;510991
68035;1;7;510992
68035;1;8;510993
68035;2;2;510994
68035;3;3;510995
68035;4;7;510996
174372;1;18;510997
174372;1;14;510998
174372;1;4;510999
174372;1;2;511000
174372;1;6;511001
174372;1;5;511002
174372;1;20;511003
174372;1;7;511004
174372;1;13;511005
174372;1;3;511006
174372;1;1;511007
174372;1;15;511008
174372;1;0;511009
217910;1;1;511010
217910;1;7;511011
217910;1;8;511012
217910;1;5;511013
217910;1;2;511014
217910;1;10;511017
217910;1;3;511018
217910;2;38;511019
217910;2;7;511020
217910;2;18;511021
217910;3;2;511023
217910;1;4;511024
217910;2;19;511025
217910;0;0;511026
217910;0;0;511028
217910;2;3;511030
217910;0;0;511032
217910;0;0;511033
217910;0;0;511036
217910;2;6;511037
217910;0;0;511038
217910;0;0;511039
217910;1;9;511041
217910;0;0;511043
217910;3;1;511044
217910;1;13;511045
84973;1;6;511047
84973;1;4;511048
84973;1;2;511049
472642;1;1;511050
472642;1;10;511051
472642;1;14;511052
472642;1;19;511053
472642;1;2;511054
472642;1;24;511055
472642;1;3;511056
472642;1;36;511057
472642;1;74;511058
472642;1;75;511059
472642;1;76;511060
387770;1;1;511061
428113;1;4;511062
428113;1;6;511063
428113;1;2;511064
428113;1;7;511065
428113;1;5;511066
428113;1;3;511067
428113;1;1;511068
297488;2;20;511069
111879;1;2;511070
43173;1;1;511071
285335;7;1;511072
285335;8;1;511073
285335;8;2;511074
285335;8;9;511075
76975;2;2;511076
76975;1;6;511077
76975;1;5;511078
76975;2;5;511079
76975;2;1;511080
76975;2;7;511081
76975;2;3;511082
76975;1;4;511083
76975;1;2;511084
76975;1;3;511085
76975;2;4;511086
76975;2;6;511087
88478;1;3;511088
88478;2;14;511089
88478;1;17;511090
88478;1;18;511091
88478;1;7;511093
88478;1;16;511094
88478;2;17;511095
88478;1;1;511096
88478;2;8;511097
88478;1;24;511098
88478;1;9;511099
88478;1;21;511100
88478;2;13;511101
88478;2;7;511102
88478;2;3;511103
88478;1;19;511104
88478;2;2;511105
88478;2;21;511106
88478;2;20;511107
88478;1;8;511108
88478;1;4;511109
88478;1;14;511110
88478;1;23;511111
88478;1;15;511112
88478;1;10;511113
88478;1;11;511114
88478;1;20;511115
88478;2;18;511116
88478;2;9;511117
88478;2;15;511118
88478;1;6;511119
88478;1;22;511120
88478;2;12;511121
88478;2;6;511122
88478;1;2;511123
88478;1;5;511124
88478;2;10;511125
88478;1;13;511126
88478;2;1;511127
88478;1;12;511128
88478;2;4;511129
88478;2;11;511130
88478;2;19;511131
88478;2;5;511132
163925;1;219;511133
163925;0;0;511134
163925;0;0;511135
205737;1;22;511136
205737;1;20;511137
205737;1;19;511138
205737;1;15;511139
205737;1;11;511140
205737;1;1;511141
205737;1;16;511142
205737;1;2;511143
205737;1;8;511144
205737;1;3;511145
205737;1;9;511146
205737;1;5;511147
205737;1;13;511148
205737;1;6;511149
205737;1;4;511150
205737;1;14;511151
205737;1;12;511152
205737;1;7;511153
205737;1;17;511154
205737;1;18;511155
205737;1;10;511156
205737;1;21;511157
118257;1;4;511158
118257;2;6;511159
118257;2;4;511160
118257;2;7;511161
118257;1;3;511162
118257;1;1;511163
118257;1;6;511164
118257;1;2;511165
118257;2;1;511166
118257;1;5;511167
118257;2;5;511168
118257;2;2;511169
367277;0;0;511170
367277;0;0;511171
367277;1;2;511172
367277;1;5;511173
367277;0;0;511174
367277;0;0;511175
367277;1;4;511176
367277;1;3;511177
367277;0;0;511178
367277;1;1;511179
90395;3;22;511180
90395;2;20;511181
90395;2;21;511182
90395;5;16;511183
90395;1;10;511184
90395;1;14;511185
90395;2;1;511186
90395;3;18;511187
90395;1;15;511188
90395;5;3;511189
90395;3;4;511190
90395;2;2;511191
90395;5;20;511192
90395;2;17;511193
90395;2;6;511194
90395;4;20;511195
90395;5;17;511196
90395;5;21;511197
90395;5;22;511198
90395;4;7;511199
90395;2;4;511200
90395;5;11;511201
90395;3;1;511202
90395;1;12;511203
90395;3;5;511204
90395;4;3;511205
90395;3;11;511206
90395;1;17;511207
90395;5;7;511208
90395;5;9;511209
90395;5;1;511210
90395;1;8;511211
90395;2;13;511212
90395;3;10;511213
90395;5;5;511214
90395;5;6;511215
90395;4;19;511216
90395;5;15;511217
90395;3;17;511218
90395;5;14;511219
90395;1;1;511220
90395;1;6;511221
90395;1;9;511222
90395;1;5;511223
90395;4;11;511224
90395;1;7;511225
90395;4;9;511226
90395;4;10;511227
90395;3;21;511228
90395;2;16;511229
90395;4;6;511230
90395;3;16;511231
90395;1;2;511232
90395;1;4;511233
90395;4;15;511234
90395;4;13;511235
90395;3;9;511236
90395;5;12;511237
90395;1;18;511238
90395;4;1;511239
90395;2;18;511240
90395;5;8;511241
90395;3;13;511242
90395;3;20;511243
90395;1;20;511244
90395;3;6;511245
90395;3;14;511246
90395;3;15;511247
90395;3;12;511248
90395;1;19;511249
90395;2;11;511250
90395;4;16;511251
90395;2;15;511252
90395;4;8;511253
90395;2;9;511254
90395;1;13;511255
90395;3;8;511256
90395;2;5;511257
90395;5;13;511258
90395;5;19;511259
90395;2;14;511260
90395;5;2;511261
90395;5;10;511262
90395;2;19;511263
90395;4;2;511264
90395;4;4;511265
90395;4;22;511266
90395;3;2;511267
90395;4;5;511268
90395;1;16;511269
90395;5;4;511270
90395;2;3;511271
90395;1;11;511272
76976;1;1;511273
76976;1;13;511274
76976;1;14;511275
76976;1;16;511276
76976;1;17;511277
76976;1;18;511278
76976;1;19;511279
76976;1;2;511280
76976;1;21;511281
76976;1;23;511282
76976;1;24;511283
76976;1;27;511284
76976;1;28;511285
76976;1;29;511286
76976;1;3;511287
76976;1;31;511288
76976;1;32;511289
76976;1;34;511290
76976;1;35;511291
76976;1;39;511292
76976;1;40;511293
76976;1;43;511294
76976;1;44;511295
76976;1;45;511296
76976;1;46;511297
76976;1;48;511298
76976;1;50;511299
76976;1;51;511300
76976;1;54;511301
76976;1;55;511302
76976;1;56;511303
76976;1;57;511304
76976;1;58;511305
76976;1;59;511306
76976;1;6;511307
76976;1;60;511308
76976;1;62;511309
76976;1;7;511310
76976;1;11;511311
76976;1;4;511312
76976;1;47;511313
76976;1;41;511314
76976;1;8;511315
76976;1;12;511316
76976;1;64;511317
76976;1;53;511318
76976;1;22;511319
388574;9;2;511320
388574;0;0;511321
388574;0;0;511324
435940;1;6;511326
410957;0;0;511327
410957;0;0;511328
410957;0;0;511329
410957;0;0;511330
211134;1;22;511331
211134;1;27;511332
98740;3;15;511333
98740;15;21;511334
98740;0;0;511335
98741;0;0;511336
98741;1;1;511337
47710;0;0;511338
178123;0;0;511339
297489;1;5;511340
361145;0;0;511341
361145;0;0;511342
94415;2;31;511343
94415;0;0;511344
94415;0;0;511345
94415;0;0;511346
94415;0;0;511347
94415;0;0;511348
94415;0;0;511349
94415;0;0;511350
94415;0;0;511351
94415;11;1;511352
94415;0;0;511353
94415;0;0;511354
94415;0;0;511355
94415;0;0;511356
94415;0;0;511357
94415;0;0;511358
94415;0;0;511359
94415;0;0;511360
94415;0;0;511361
94415;15;1;511362
94415;0;0;511363
94415;0;0;511364
94415;0;0;511365
94415;0;0;511366
94415;0;0;511367
94415;0;0;511368
94415;0;0;511369
94415;0;0;511370
94415;0;0;511371
94415;0;0;511372
94415;0;0;511373
94415;0;0;511374
94415;0;0;511375
94415;0;0;511376
94415;0;0;511377
94415;5;1;511378
94415;0;0;511379
94415;14;19;511380
94415;0;0;511381
94415;0;0;511382
94415;0;0;511383
94415;0;0;511384
94415;0;0;511385
94415;0;0;511386
94415;0;0;511387
94415;0;0;511388
94415;0;0;511389
94415;0;0;511390
94415;0;0;511391
94415;1;29;511392
94415;0;0;511393
94415;0;0;511394
94415;0;0;511395
94415;0;0;511396
94415;0;0;511397
94415;0;0;511398
94415;0;0;511399
94415;0;0;511400
94415;0;0;511401
94415;0;0;511402
94415;0;0;511403
94415;0;0;511404
94415;0;0;511405
94415;0;0;511406
94415;0;0;511407
94415;0;0;511408
94415;0;0;511409
94415;0;0;511410
94415;0;0;511411
94415;0;0;511412
94415;0;0;511413
94415;0;0;511414
94415;0;0;511415
94415;0;0;511416
94415;0;0;511417
94415;0;0;511418
94415;0;0;511419
94415;0;0;511420
94415;0;0;511421
94415;0;0;511422
94415;0;0;511423
94415;0;0;511424
94415;0;0;511425
94415;0;0;511426
94415;0;0;511427
94415;0;0;511428
94415;0;0;511429
94415;0;0;511430
94415;0;0;511431
94415;0;0;511432
94415;0;0;511433
94415;0;0;511434
94415;0;0;511435
94415;0;0;511436
94415;0;0;511437
94415;0;0;511438
94415;0;0;511439
94415;0;0;511440
94415;0;0;511441
94415;0;0;511442
94415;0;0;511443
94415;0;0;511444
94415;0;0;511445
94415;0;0;511446
94415;0;0;511447
94415;0;0;511448
94415;0;0;511449
94415;0;0;511450
94415;0;0;511451
94415;0;0;511452
94415;0;0;511453
94415;0;0;511454
94415;0;0;511455
94415;0;0;511456
94415;0;0;511457
363307;1;8;511458
363307;2;3;511459
363307;2;10;511460
363307;3;5;511461
363307;1;6;511462
363307;3;12;511463
363307;1;4;511464
363307;1;5;511465
363307;3;3;511466
363307;2;2;511467
363307;3;7;511468
363307;4;8;511469
363307;1;3;511470
363307;5;5;511471
363307;2;9;511472
363307;2;11;511473
363307;3;2;511474
363307;4;5;511475
363307;2;7;511476
363307;1;2;511477
363307;3;8;511478
363307;4;11;511479
363307;2;5;511480
363307;5;6;511481
363307;3;6;511482
363307;2;4;511483
363307;2;1;511484
363307;4;7;511485
363307;3;4;511486
363307;4;3;511487
363307;4;13;511488
363307;1;1;511489
363307;3;13;511490
363307;5;8;511491
363307;2;6;511492
363307;5;12;511493
363307;3;11;511494
363307;4;10;511495
363307;4;6;511496
363307;3;1;511497
363307;2;8;511498
363307;5;1;511499
363307;4;4;511500
363307;3;9;511501
363307;1;7;511502
363307;4;9;511503
80190;0;0;511504
80190;0;0;511505
80190;0;0;511506
80190;0;0;511507
80190;0;0;511508
80190;0;0;511509
80190;0;0;511510
495555;1;1;511511
292757;1;3;511512
292757;1;2;511513
292757;1;1;511514
484793;2;6;511515
49993;1;16;511516
49993;1;91;511517
49993;1;282;511518
49993;2;42;511519
49993;2;94;511520
49993;3;200;511521
49993;4;21;511522
49993;4;174;511523
49993;4;181;511524
49993;5;99;511525
49993;5;239;511526
49993;6;14;511527
49993;6;221;511528
49993;7;28;511529
49993;7;37;511530
49993;8;2;511531
49993;8;28;511532
49993;8;35;511533
49993;9;11;511534
49993;9;22;511535
49993;9;24;511536
49993;9;30;511537
49993;10;14;511538
49993;10;17;511539
49993;10;34;511540
49993;10;42;511541
49993;10;46;511542
49993;10;49;511543
49993;11;2;511544
49993;11;10;511545
49993;12;35;511546
49993;13;10;511547
49993;13;16;511548
49993;13;25;511549
49993;13;28;511550
49993;13;30;511551
49993;13;35;511552
49993;13;36;511553
49993;13;39;511554
49993;13;41;511555
49993;13;48;511556
49993;14;8;511557
49993;14;14;511558
49993;14;19;511559
49993;14;20;511560
49993;14;36;511561
49993;15;40;511562
49993;15;45;511563
49993;16;1;511564
49993;16;17;511565
49993;17;45;511566
49993;19;10;511567
49993;19;13;511568
49993;19;17;511569
49993;19;19;511570
49993;19;24;511571
49993;19;27;511572
49993;19;29;511573
49993;19;35;511574
49993;19;38;511575
49993;19;46;511576
49993;20;2;511577
49993;20;18;511578
49993;20;29;511579
49993;21;9;511580
49993;21;31;511581
49993;21;33;511582
49993;22;9;511583
49993;22;11;511584
49993;22;14;511585
49993;22;20;511586
49993;22;30;511587
49993;24;5;511588
49993;24;38;511589
49993;26;9;511590
49993;26;28;511591
49993;27;13;511592
49993;27;20;511593
49993;27;24;511594
49993;28;1;511595
49993;28;3;511596
49993;28;6;511597
49993;28;10;511598
49993;28;13;511599
49993;28;16;511600
49993;28;17;511601
49993;28;19;511602
49993;28;21;511603
49993;28;22;511604
49993;28;23;511605
49993;28;27;511606
49993;28;28;511607
49993;28;29;511608
49993;28;31;511609
49993;28;38;511610
49993;28;45;511611
49993;28;47;511612
49993;28;49;511613
49993;29;2;511614
49993;29;5;511615
49993;28;7;511616
49993;29;9;511617
49993;29;22;511618
49993;29;37;511619
49993;29;40;511620
49993;29;52;511621
49993;30;4;511622
414718;1;21;511623
414718;1;16;511624
414718;1;13;511625
414718;1;22;511626
364779;1;26;511627
364779;1;27;511628
397306;1;9;511629
397306;1;10;511630
397306;1;8;511631
397306;1;11;511632
397306;1;7;511633
397306;1;18;511634
397306;1;4;511635
397306;1;6;511636
397306;1;16;511637
397306;1;1;511638
397306;1;5;511639
397306;1;17;511640
397306;1;3;511641
397306;1;12;511642
397306;1;13;511643
397306;1;14;511644
397306;1;15;511645
397306;1;2;511646
429305;1;5;511647
429305;1;6;511648
429305;1;12;511649
429305;1;2;511650
429305;1;11;511651
429305;1;16;511652
429305;1;7;511653
429305;1;20;511654
429305;2;16;511655
429305;2;2;511656
429305;1;18;511657
429305;1;17;511658
429305;1;8;511659
429305;1;23;511660
429305;1;13;511661
429305;1;14;511662
429305;1;9;511663
429305;1;19;511664
429305;1;10;511665
429305;1;24;511666
429305;1;4;511667
429305;1;15;511668
429305;1;3;511669
319930;3;6;511670
319930;1;16;511671
319930;2;1;511672
319930;2;3;511673
319930;2;11;511674
319930;1;8;511675
319930;3;15;511676
319930;2;16;511677
319930;2;8;511678
319930;3;2;511679
319930;2;17;511680
319930;1;25;511681
319930;1;7;511682
319930;3;14;511683
319930;2;4;511684
319930;1;23;511685
319930;1;15;511686
319930;1;21;511687
319930;3;12;511688
319930;1;12;511689
319930;1;14;511690
319930;1;24;511691
319930;3;10;511692
319930;1;11;511693
319930;3;17;511694
319930;3;3;511695
319930;2;5;511696
319930;3;1;511697
319930;1;3;511698
319930;3;16;511699
319930;2;19;511700
319930;2;14;511701
319930;3;8;511702
319930;1;17;511703
319930;1;1;511704
319930;1;4;511705
319930;2;2;511707
319930;2;12;511708
319930;2;6;511709
319930;1;22;511710
319930;2;15;511711
319930;1;10;511712
319930;3;5;511713
319930;1;6;511714
319930;3;13;511715
319930;2;18;511716
319930;3;4;511717
319930;2;10;511718
319930;1;20;511719
319930;1;2;511720
319930;1;5;511721
319930;1;9;511722
319930;2;9;511723
319930;1;18;511724
319930;1;13;511725
319930;2;7;511726
319930;3;9;511727
319930;2;13;511728
319930;3;11;511729
319930;3;7;511730
319930;1;19;511731
284085;1;5;511732
284085;1;2;511733
284085;1;3;511734
284085;1;4;511735
284085;1;1;511736
284085;1;6;511737
94416;15;12;511738
94416;15;3;511739
94416;18;3;511741
94416;18;4;511742
94416;14;8;511743
94416;7;3;511744
94416;4;3;511745
94416;3;8;511746
94416;1;15;511747
303635;2;4;511748
303635;1;6;511749
303635;1;7;511750
303635;1;8;511751
303635;1;22;511752
303635;1;4;511753
303635;1;5;511754
303635;1;9;511755
303635;1;1;511756
303635;2;7;511757
303635;1;13;511758
303635;1;17;511759
303635;2;6;511760
303635;2;9;511761
303635;2;5;511762
303635;2;3;511763
303635;1;14;511764
303635;1;16;511765
303635;1;10;511766
303635;1;15;511767
303635;1;18;511768
303635;1;19;511769
303635;1;2;511770
303635;1;3;511771
303635;2;2;511772
303635;2;1;511773
303635;2;10;511774
76977;1;5;511775
76977;1;4;511776
76977;1;2;511777
76977;1;1;511778
76977;1;6;511779
96532;8;9;511780
96532;1;14;511781
96532;7;13;511782
96532;0;0;511783
96532;4;10;511784
96532;8;1;511785
111880;1;2;511786
111880;1;4;511787
111880;1;5;511788
111880;1;16;511789
111880;1;18;511790
111880;1;3;511791
111880;1;14;511792
111880;1;17;511793
111880;1;7;511794
111880;1;1;511795
111880;1;6;511796
111880;1;11;511797
111880;1;22;511798
111880;1;13;511799
111880;1;12;511800
111880;1;20;511801
111880;1;8;511802
111880;1;10;511803
111880;1;21;511804
111880;1;15;511805
111880;1;9;511806
111880;1;19;511807
346201;2;29;511808
254888;1;4;511809
319931;1;23;511810
319931;1;24;511811
319931;2;1;511812
319931;2;12;511813
319931;2;13;511814
319931;2;14;511815
319931;2;16;511816
319931;2;18;511817
319931;2;20;511818
319931;2;22;511819
319931;2;24;511820
319931;2;25;511821
319931;2;26;511822
319931;2;29;511823
319931;2;30;511824
319931;2;31;511825
319931;2;32;511826
319931;2;33;511827
319931;2;35;511828
319931;2;36;511829
319931;2;38;511830
319931;2;4;511831
319931;2;7;511832
319931;3;1;511833
319931;3;10;511834
319931;3;15;511835
319931;3;17;511836
319931;3;18;511837
319931;3;20;511838
319931;3;21;511839
319931;3;22;511840
319931;3;23;511841
319931;3;25;511842
319931;3;26;511843
319931;3;27;511844
319931;3;28;511845
319931;3;29;511846
319931;3;30;511847
319931;3;31;511848
319931;3;37;511849
319931;3;39;511850
319931;3;4;511851
319931;3;40;511852
319931;3;41;511853
319931;3;42;511854
319931;3;43;511855
319931;3;7;511856
319931;3;8;511857
319931;3;9;511858
319931;4;1;511859
319931;4;11;511860
319931;4;12;511861
319931;4;13;511862
319931;4;14;511863
319931;4;15;511864
319931;4;16;511865
319931;4;17;511866
319931;4;18;511867
319931;4;19;511868
319931;4;22;511869
319931;4;27;511870
319931;4;3;511871
319931;4;36;511872
319931;4;4;511873
319931;4;5;511874
319931;4;6;511875
319931;4;8;511876
319931;4;43;511877
43174;0;0;511878
43174;0;0;511879
271277;0;0;511880
367278;1;10;511881
367278;1;11;511882
367278;1;12;511883
367278;1;13;511884
367278;1;14;511885
367278;1;15;511886
367278;1;17;511887
367278;1;3;511888
367278;1;4;511889
367278;1;5;511890
367278;1;6;511891
367278;1;7;511892
367278;1;8;511893
367278;1;9;511894
103349;0;0;511896
103349;4;9;511898
103349;0;0;511899
103349;0;0;511900
103349;0;0;511904
423612;0;0;511905
423612;0;0;511906
423612;0;0;511907
423612;0;0;511908
423612;0;0;511909
423612;0;0;511910
423612;0;0;511911
423612;0;0;511912
334828;1;0;511913
344615;18;1;511915
344615;18;2;511916
344615;18;6;511917
344615;18;8;511918
344615;0;0;511919
344615;0;0;511920
344615;0;0;511921
344615;0;0;511922
409535;0;0;511923
306275;1;4;511925
306275;2;6;511926
306275;1;1;511927
306275;1;2;511928
306275;1;5;511929
54515;1;6;511930
54515;1;1;511931
54515;1;14;511932
54515;1;5;511933
54515;1;2;511934
54515;1;7;511935
54515;1;13;511936
54515;1;16;511937
54515;1;8;511938
54515;1;9;511939
54515;1;11;511940
54515;1;17;511941
54515;1;10;511942
54515;1;4;511943
54515;1;3;511944
54515;1;12;511945
54515;1;15;511946
122354;2;3;511947
122354;2;2;511948
122354;2;5;511949
122354;2;4;511950
403725;1;4;511952
403725;1;5;511953
403725;0;0;511954
224827;1;1;511955
224827;1;18;511956
372046;0;0;511957
372046;0;0;511958
372046;0;0;511959
372046;0;0;511960
372046;0;0;511961
372046;0;0;511962
372046;0;0;511963
372046;0;0;511964
372046;0;0;511965
372046;0;0;511966
372046;0;0;511967
372046;0;0;511968
372046;0;0;511969
372046;0;0;511970
372046;0;0;511971
372046;0;0;511972
372046;0;0;511973
372046;0;0;511974
372046;0;0;511975
372046;0;0;511976
372046;0;0;511977
372046;0;0;511978
372046;0;0;511979
372046;0;0;511980
372046;0;0;511981
372046;0;0;511982
372046;0;0;511983
372046;0;0;511984
372046;0;0;511985
372046;0;0;511986
372046;0;0;511987
420361;1;3;511988
204762;1;1;511989
362335;1;118;511990
451479;1;1;511991
451479;1;107;511992
451479;1;150;511993
451479;1;151;511994
451479;1;74;511995
341281;1;1;511996
412102;0;0;511997
43175;1;16;511998
43175;1;15;511999
43175;2;19;512000
43175;1;26;512001
43175;4;4;512002
43175;2;12;512003
43175;2;7;512004
43175;1;10;512005
43175;3;7;512006
43175;2;10;512007
43175;4;12;512008
43175;3;2;512009
43175;1;13;512010
43175;3;5;512011
43175;2;22;512012
43175;4;6;512013
43175;1;1;512014
43175;3;12;512015
43175;1;5;512016
43175;2;21;512017
43175;1;2;512018
43175;1;11;512019
43175;2;17;512020
43175;4;3;512021
43175;2;24;512022
43175;1;21;512023
43175;1;24;512024
43175;1;25;512025
43175;4;11;512026
43175;2;18;512027
