"titleBasicsId";"titleType";"primaryTitle";"originalTitle";"isAdult";"startYear";"endYear";"runTimeMinutes";"genres"
4610;"short";"Snakeville's New Doctor";"Snakeville's New Doctor";0;"1914";"";0;""
4611;"short";"The Social Ghost";"The Social Ghost";0;"1914";"";0;""
4612;"short";"The Social Group";"The Social Group";0;"1914";"";0;""
4613;"movie";"Soldiers of Fortune";"Soldiers of Fortune";0;"1914";"";60;""
4614;"short";"Soldiers of Misfortune";"Soldiers of Misfortune";0;"1914";"";0;""
4615;"movie";"Un solo corazón o Los muertos viven";"Un solo corazón o Los muertos viven";0;"1914";"";0;""
4616;"short";"Some Collectors";"Some Collectors";0;"1914";"";0;""
4617;"short";"The Song of Solomon";"The Song of Solomon";0;"1914";"";0;""
4618;"short";"The Song of the Ghetto";"The Song of the Ghetto";0;"1914";"";0;""
4619;"short";"The Soul Mate";"The Soul Mate";0;"1914";"";0;""
4620;"short";"The Soul of Honor";"The Soul of Honor";0;"1914";"";0;""
4621;"short";"The Sound of Her Voice";"The Sound of Her Voice";0;"1914";"";0;""
4622;"movie";"The Span of Life";"The Span of Life";0;"1914";"";0;""
4623;"short";"The Spark of Manhood";"The Spark of Manhood";0;"1913";"";0;""
4624;"short";"Sparks of Fate";"Sparks of Fate";0;"1914";"";0;""
4625;"short";"The Spider and Her Web";"The Spider and Her Web";0;"1914";"";0;""
4626;"movie";"The Spirit of the Conqueror";"The Spirit of the Conqueror";0;"1914";"";0;""
4627;"movie";"The Spirit of the Poppy";"The Spirit of the Poppy";0;"1914";"";0;""
4628;"movie";"The Spitfire";"The Spitfire";0;"1914";"";0;""
4629;"short";"A Splendid Dishonor";"A Splendid Dishonor";0;"1914";"";0;""
4630;"movie";"The Spoilers";"The Spoilers";0;"1914";"";110;""
4631;"movie";"Sport and Travel in Central Africa";"Sport and Travel in Central Africa";0;"1914";"";0;""
4632;"movie";"Springtime";"Springtime";0;"1914";"";50;""
4633;"movie";"The Spy";"The Spy";0;"1914";"";0;""
4634;"short";"The Squatters";"The Squatters";0;"1914";"";0;""
4635;"movie";"The Squaw Man";"The Squaw Man";0;"1914";"";74;""
4636;"movie";"St. Elmo";"St. Elmo";0;"1914";"";0;""
4637;"short";"The Star Boarder";"The Star Boarder";0;"1914";"";16;""
4638;"short";"The Stolen Radium";"The Stolen Radium";0;"1914";"";0;""
4639;"movie";"Stormfågeln";"Stormfågeln";0;"1914";"";64;""
4640;"short";"The Story of the Blood Red Rose";"The Story of the Blood Red Rose";0;"1914";"";0;""
4641;"short";"Stout Hearts But Weak Knees";"Stout Hearts But Weak Knees";0;"1914";"";0;""
4642;"movie";"The Straight Road";"The Straight Road";0;"1914";"";0;""
4643;"movie";"The Strange Story of Sylvia Gray";"The Strange Story of Sylvia Gray";0;"1914";"";0;""
4644;"short";"A Strenuous Ride";"A Strenuous Ride";0;"1914";"";0;""
4645;"short";"The Strike";"The Strike";0;"1914";"";0;""
4646;"short";"Strongheart";"Strongheart";0;"1914";"";30;""
4647;"movie";"Stuart Webbs: Das Panzergewölbe";"Stuart Webbs: Das Panzergewölbe";0;"1914";"";60;""
4648;"movie";"The Man in the Cellar";"Stuart Webbs: Der Mann im Keller";0;"1914";"";44;""
4649;"movie";"Trapped by the Camera";"Stuart Webbs: Der Spuk im Haus des Professors";0;"1914";"";58;""
4650;"movie";"The Black Triangle";"Stuart Webbs: Die geheimnisvolle Villa";0;"1914";"";40;""
4651;"movie";"A Study in Scarlet";"A Study in Scarlet";0;"1914";"";0;""
4652;"short";"The Stuff That Dreams Are Made Of";"The Stuff That Dreams Are Made Of";0;"1914";"";0;""
4653;"movie";"Su mismo juez";"Su mismo juez";0;"1914";"";0;""
4654;"movie";"Such a Little Queen";"Such a Little Queen";0;"1914";"";0;""
4655;"short";"The Suffragette's Battle in Nuttyville";"The Suffragette's Battle in Nuttyville";0;"1914";"";20;""
4656;"movie";"The Suicide Club";"The Suicide Club";0;"1914";"";0;""
4657;"short";"Sunshine and Shadows";"Sunshine and Shadows";0;"1914";"";0;""
4658;"short";"A Sure Cure";"A Sure Cure";0;"1914";"";0;""
4659;"short";"A Suspended Ordeal";"A Suspended Ordeal";0;"1914";"";0;""
4660;"movie";"A Suspicious Wife";"A Suspicious Wife";0;"1914";"";0;""
4661;"movie";"The Swagman's Story";"The Swagman's Story";0;"1914";"";0;""
4662;"short";"Sweedie Learns to Swim";"Sweedie Learns to Swim";0;"1914";"";10;""
4663;"short";"Sweedie at the Fair";"Sweedie at the Fair";0;"1914";"";0;""
4664;"short";"Sweedie the Swatter";"Sweedie the Swatter";0;"1914";"";0;""
4665;"movie";"The Taint";"The Taint";0;"1914";"";0;""
4666;"short";"Tainted Money";"Tainted Money";0;"1914";"";0;""
4667;"movie";"Taking His Chance";"Taking His Chance";0;"1914";"";0;""
4668;"movie";"The Tangle";"The Tangle";0;"1914";"";0;""
4669;"short";"The Tangled Cat";"The Tangled Cat";0;"1914";"";0;""
4670;"short";"Tango Tangle";"Tango Tangle";0;"1914";"";12;""
4671;"short";"The Tango in Tuckerville";"The Tango in Tuckerville";0;"1914";"";0;""
4672;"short";"The Target of Destiny";"The Target of Destiny";0;"1914";"";0;""
4673;"short";"The Tavern of Tragedy";"The Tavern of Tragedy";0;"1914";"";20;""
4674;"short";"The Tear That Burned";"The Tear That Burned";0;"1914";"";20;""
4675;"short";"A Telephone Engagement";"A Telephone Engagement";0;"1914";"";0;""
4676;"short";"The Telltale Knife";"The Telltale Knife";0;"1914";"";10;""
4677;"movie";"The Temptations of Satan";"The Temptations of Satan";0;"1914";"";0;""
4678;"short";"The Ten of Spades";"The Ten of Spades";0;"1914";"";0;""
4679;"short";"The Terrible Scrap of Paper";"The Terrible Scrap of Paper";0;"1914";"";0;""
4681;"movie";"Tess of the Storm Country";"Tess of the Storm Country";0;"1914";"";80;""
4682;"short";"The Test";"The Test";0;"1914";"";0;""
4683;"short";"Tested by Fire";"Tested by Fire";0;"1914";"";0;""
4684;"movie";"Thais";"Thais";0;"1914";"";0;""
4685;"short";"That Minstrel Man";"That Minstrel Man";0;"1914";"";0;""
4686;"short";"Their First Acquaintance";"Their First Acquaintance";0;"1914";"";20;""
4687;"short";"Their Ups and Downs";"Their Ups and Downs";0;"1914";"";0;""
4688;"movie";"The Thief";"The Thief";0;"1914";"";0;""
4690;"movie";"Thirty Leagues Under the Sea";"Thirty Leagues Under the Sea";0;"1914";"";0;""
4691;"short";"Those Country Kids";"Those Country Kids";0;"1914";"";0;""
4692;"short";"Those Happy Days";"Those Happy Days";0;"1914";"";0;""
4693;"short";"Those Love Pangs";"Those Love Pangs";0;"1914";"";16;""
4694;"short";"Thou Shalt Not";"Thou Shalt Not";0;"1914";"";0;""
4695;"movie";"Threads of Destiny";"Threads of Destiny";0;"1914";"";0;""
4696;"movie";"The Three Musketeers";"The Three Musketeers";0;"1914";"";0;""
4698;"movie";"Three Weeks";"Three Weeks";0;"1914";"";0;""
4699;"movie";"The Three of Us";"The Three of Us";0;"1914";"";0;""
4700;"movie";"Through Dante's Flames";"Through Dante's Flames";0;"1914";"";0;""
4701;"movie";"Through Fire to Fortune";"Through Fire to Fortune";0;"1914";"";0;""
4702;"short";"Through the Centuries";"Through the Centuries";0;"1914";"";0;""
4703;"short";"Through the Storm";"Through the Storm";0;"1914";"";0;""
4704;"movie";"La tierra de los naranjos";"La tierra de los naranjos";0;"1914";"";0;""
4706;"movie";"The Tigress";"The Tigress";0;"1914";"";0;""
4707;"movie";"Tillie's Punctured Romance";"Tillie's Punctured Romance";0;"1914";"";82;""
4708;"movie";"Tirol in Waffen";"Tirol in Waffen";0;"1914";"";0;""
4709;"short";"To Be Called For";"To Be Called For";0;"1914";"";0;""
4710;"movie";"The Toll of Love";"The Toll of Love";0;"1914";"";0;""
4711;"movie";"The Toll of Mammon";"The Toll of Mammon";0;"1914";"";0;""
4712;"movie";"The Undesirable";"A tolonc";0;"1915";"";67;""
4713;"short";"Tony and Maloney";"Tony and Maloney";0;"1914";"";0;""
4714;"movie";"Too Late";"Too Late";0;"1914";"";0;""
4715;"short";"Too Many Brides";"Too Many Brides";0;"1914";"";0;""
4716;"short";"Too Many Husbands";"Too Many Husbands";0;"1914";"";20;""
4717;"short";"Too Much Turkey";"Too Much Turkey";0;"1914";"";0;""
4718;"short";"Tortosa y el observatorio";"Tortosa y el observatorio";0;"1914";"";9;""
4719;"short";"The Toy Shop";"The Toy Shop";0;"1914";"";0;""
4720;"movie";"La tragedia del destino";"La tragedia del destino";0;"1914";"";0;""
4721;"short";"The Tragedy of Ambition";"The Tragedy of Ambition";0;"1914";"";0;""
4722;"short";"The Tragedy of Whispering Creek";"The Tragedy of Whispering Creek";0;"1914";"";20;""
4723;"movie";"The Trail of the Lonesome Pine";"The Trail of the Lonesome Pine";0;"1914";"";0;""
4724;"short";"The Traitor";"The Traitor";0;"1914";"";0;""
4725;"movie";"Trapped in the Great Metropolis";"Trapped in the Great Metropolis";0;"1914";"";0;""
4726;"short";"The Treachery of Broncho Billy's Pal";"The Treachery of Broncho Billy's Pal";0;"1914";"";0;""
4727;"movie";"The Trey o' Hearts";"The Trey o' Hearts";0;"1914";"";310;""
4728;"movie";"Trilby";"Trilby";0;"1914";"";0;""
4729;"short";"Trinkets of Tragedy";"Trinkets of Tragedy";0;"1914";"";0;""
4730;"short";"A Trip to the Moon";"A Trip to the Moon";0;"1914";"";0;""
4731;"movie";"Trooper Campbell";"Trooper Campbell";0;"1914";"";0;""
4732;"short";"The Troublesome Cat";"The Troublesome Cat";0;"1914";"";0;""
4733;"movie";"Il trovatore";"Il trovatore";0;"1914";"";0;""
4734;"movie";"The Truth Wagon";"The Truth Wagon";0;"1914";"";0;""
4735;"short";"The Turning of the Road";"The Turning of the Road";0;"1914";"";0;""
4736;"short";"Twenty Minutes of Love";"Twenty Minutes of Love";0;"1914";"";20;""
4737;"short";"Two Dinky Little Dramas of a Non-Serious Kind";"Two Dinky Little Dramas of a Non-Serious Kind";0;"1914";"";0;""
4738;"short";"Two Pop-Up Fables";"Two Pop-Up Fables";0;"1914";"";0;""
4739;"short";"Two-Gun Hicks";"Two-Gun Hicks";0;"1914";"";20;""
4740;"movie";"The Typhoon";"The Typhoon";0;"1914";"";50;""
4741;"short";"The Uncanny Mr. Gumble";"The Uncanny Mr. Gumble";0;"1914";"";0;""
4742;"short";"Uncle Bill";"Uncle Bill";0;"1914";"";0;""
4743;"movie";"Uncle Tom's Cabin";"Uncle Tom's Cabin";0;"1914";"";54;""
4744;"short";"Und das Licht erlosch";"Und das Licht erlosch";0;"1914";"";42;""
4745;"short";"Under False Colors";"Under False Colors";0;"1914";"";0;""
4746;"short";"Under Royal Patronage";"Under Royal Patronage";0;"1914";"";0;""
4747;"short";"The Under-Sheriff";"The Under-Sheriff";0;"1914";"";0;""
4748;"movie";"Under the Black Robe";"Under the Black Robe";0;"1914";"";0;""
4749;"movie";"Under the Gaslight";"Under the Gaslight";0;"1914";"";0;""
4750;"short";"The Unfinished Letter";"The Unfinished Letter";0;"1911";"";0;""
4751;"short";"The Unlawful Trade";"The Unlawful Trade";0;"1914";"";20;""
4752;"short";"The Unopened Letter";"The Unopened Letter";0;"1914";"";0;""
4753;"short";"The Unplanned Elopement";"The Unplanned Elopement";0;"1914";"";0;""
4754;"movie";"The Unwelcome Mrs. Hatch";"The Unwelcome Mrs. Hatch";0;"1914";"";0;""
4755;"movie";"Uriel Acosta";"Uriel Acosta";0;"1914";"";50;""
4756;"short";"The Vacant Chair";"The Vacant Chair";0;"1914";"";10;""
4757;"movie";"The Valley of the Moon";"The Valley of the Moon";0;"1914";"";0;""
4758;"short";"La valse renversante";"La valse renversante";0;"1912";"";0;""
4759;"short";"The Vampire's Trail";"The Vampire's Trail";0;"1914";"";0;""
4760;"short";"The Varsity Race";"The Varsity Race";0;"1914";"";0;""
4761;"movie";"Vendetta";"Vendetta";0;"1914";"";0;""
4762;"short";"Vengeance Is Mine";"Vengeance Is Mine";0;"1913";"";0;""
4763;"short";"The Veteran's Sword";"The Veteran's Sword";0;"1914";"";0;""
4764;"short";"The Viking Queen";"The Viking Queen";0;"1914";"";0;""
4765;"movie";"The Virgin of the Rocks";"The Virgin of the Rocks";0;"1914";"";0;""
4766;"movie";"The Virginian";"The Virginian";0;"1914";"";55;""
4767;"short";"Virtue Is Its Own Reward";"Virtue Is Its Own Reward";0;"1914";"";0;""
4768;"short";"The Virtuoso";"The Virtuoso";0;"1914";"";0;""
4769;"movie";"The Voice at the Telephone";"The Voice at the Telephone";0;"1914";"";0;""
4770;"short";"The Voice of the Viola";"The Voice of the Viola";0;"1914";"";0;""
4771;"movie";"Volga i Sibir";"Volga i Sibir";0;"1914";"";0;""
4772;"movie";"The Volunteer Parson";"The Volunteer Parson";0;"1914";"";0;""
4773;"movie";"The Vulture of Gold";"The Vulture of Gold";0;"1914";"";0;""
4774;"short";"Vägen till mannens hjärta";"Vägen till mannens hjärta";0;"1914";"";18;""
4775;"short";"Wade Brent Pays";"Wade Brent Pays";0;"1914";"";0;""
4776;"movie";"The Walls of Jericho";"The Walls of Jericho";0;"1914";"";0;""
4777;"movie";"The War Extra";"The War Extra";0;"1914";"";0;""
4778;"movie";"The War of Wars; Or, The Franco-German Invasion";"The War of Wars; Or, The Franco-German Invasion";0;"1914";"";0;""
4779;"movie";"The War of the World";"The War of the World";0;"1914";"";0;""
4780;"short";"The Warning";"The Warning";0;"1914";"";10;""
4781;"short";"Washington at Valley Forge";"Washington at Valley Forge";0;"1914";"";40;""
4782;"short";"The Wasp";"The Wasp";0;"1914";"";0;""
4783;"short";"The Water Dog";"The Water Dog";0;"1914";"";0;""
4784;"short";"The Way of a Woman";"The Way of a Woman";0;"1914";"";0;""
4785;"short";"The Way of the Redman";"The Way of the Redman";0;"1914";"";0;""
4786;"movie";"Weergevonden";"Weergevonden";0;"1914";"";45;""
4787;"short";"What Didn't Happen to Mary?";"What Didn't Happen to Mary?";0;"1914";"";0;""
4788;"short";"What He Forgot";"What He Forgot";0;"1915";"";0;""
4789;"movie";"What Is to Be Done?";"What Is to Be Done?";0;"1914";"";0;""
4790;"short";"What Pearl's Pearls Did";"What Pearl's Pearls Did";0;"1914";"";0;""
4791;"short";"What They Eat";"What They Eat";0;"1914";"";0;""
4792;"movie";"What's His Name";"What's His Name";0;"1914";"";0;""
4793;"short";"The Wheel of Life";"The Wheel of Life";0;"1914";"";0;""
4794;"movie";"When Broadway Was a Trail";"When Broadway Was a Trail";0;"1914";"";0;""
4795;"short";"When East Met West in Boston";"When East Met West in Boston";0;"1914";"";0;""
4796;"short";"When Fate Frowned";"When Fate Frowned";0;"1914";"";0;""
4797;"movie";"When Fate Leads Trump";"When Fate Leads Trump";0;"1914";"";0;""
4798;"movie";"When Rome Ruled";"When Rome Ruled";0;"1914";"";50;""
4799;"short";"When Thieves Fall Out";"When Thieves Fall Out";0;"1914";"";0;""
4800;"short";"When the Cat Came Back";"When the Cat Came Back";0;"1914";"";0;""
4801;"short";"When the Cook Fell Ill";"When the Cook Fell Ill";0;"1914";"";0;""
4802;"short";"Where Paths Diverge";"Where Paths Diverge";0;"1914";"";0;""
4803;"movie";"Where the Trail Divides";"Where the Trail Divides";0;"1914";"";0;""
4804;"short";"While Wifey Is Away";"While Wifey Is Away";0;"1914";"";0;""
4805;"short";"The White Mouse";"The White Mouse";0;"1914";"";0;""
4806;"short";"The White Rose";"The White Rose";0;"1914";"";0;""
4807;"short";"Who Goes There?";"Who Goes There?";0;"1914";"";0;""
4808;"short";"Whoso Diggeth a Pit";"Whoso Diggeth a Pit";0;"1914";"";0;""
4809;"short";"Why the Sheriff Is a Bachelor";"Why the Sheriff Is a Bachelor";0;"1911";"";0;""
4810;"short";"Too Many Uncles";"Wife Wanted";0;"1914";"";0;""
4811;"short";"A Wife on a Wager";"A Wife on a Wager";0;"1914";"";0;""
4812;"short";"The Wife";"The Wife";0;"1914";"";30;""
4813;"short";"Wiggs Takes the Rest Cure";"Wiggs Takes the Rest Cure";0;"1914";"";0;""
4814;"short";"Wild West Love";"Wild West Love";0;"1914";"";0;""
4815;"short";"The Wilderness Mail";"The Wilderness Mail";0;"1914";"";0;""
4816;"movie";"Wildflower";"Wildflower";0;"1914";"";0;""
4817;"short";"The Will o' the Wisp";"The Will o' the Wisp";0;"1914";"";40;""
4818;"short";"Willie's Disguise";"Willie's Disguise";0;"1914";"";0;""
4819;"movie";"The Win(k)some Widow";"The Win(k)some Widow";0;"1914";"";0;""
4820;"short";"Winky Learns a Lesson in Honesty";"Winky Learns a Lesson in Honesty";0;"1914";"";0;""
4821;"short";"Winky and the Gorgonzola Cheese";"Winky and the Gorgonzola Cheese";0;"1914";"";7;""
4822;"short";"Winky and the Leopard";"Winky and the Leopard";0;"1914";"";8;""
4823;"short";"Winky's Weekend";"Winky's Weekend";0;"1914";"";0;""
4824;"movie";"Winning His First Case";"Winning His First Case";0;"1914";"";0;""
4825;"movie";"The Wishing Ring: An Idyll of Old England";"The Wishing Ring: An Idyll of Old England";0;"1914";"";54;""
4826;"short";"The Witch Girl";"The Witch Girl";0;"1914";"";0;""
4827;"movie";"With Serb and Austrian";"With Serb and Austrian";0;"1914";"";0;""
4828;"movie";"Without Hope";"Without Hope";0;"1914";"";0;""
4829;"movie";"The Wolf";"The Wolf";0;"1914";"";0;""
4830;"movie";"Wolfe; Or, The Conquest of Quebec";"Wolfe; Or, The Conquest of Quebec";0;"1914";"";0;""
4831;"movie";"A Woman Who Did";"A Woman Who Did";0;"1914";"";0;""
4832;"short";"The Woman in Black";"The Woman in Black";0;"1914";"";40;""
4833;"movie";"The Woman of Mystery";"The Woman of Mystery";0;"1914";"";0;""
4834;"movie";"A Woman's Triumph";"A Woman's Triumph";0;"1914";"";0;""
4835;"short";"Women and Roses";"Women and Roses";0;"1914";"";0;""
4836;"short";"Won in a Closet";"Won in a Closet";0;"1914";"";0;""
4837;"movie";"The World, the Flesh and the Devil";"The World, the Flesh and the Devil";0;"1914";"";50;""
4838;"movie";"The Wrath of the Gods";"The Wrath of the Gods";0;"1914";"";56;""
4839;"short";"The Wrecker of Lives";"The Wrecker of Lives";0;"1914";"";0;""
4840;"movie";"The Yellow Traffic";"The Yellow Traffic";0;"1914";"";0;""
4842;"movie";"Your Girl and Mine: A Woman Suffrage Play";"Your Girl and Mine: A Woman Suffrage Play";0;"1914";"";70;""
4843;"movie";"Zijn viool";"Zijn viool";0;"1914";"";0;""
4844;"short";"Zip, the Dodger";"Zip, the Dodger";0;"1914";"";0;""
4845;"movie";"Zona olivarera";"Zona olivarera";0;"1914";"";0;""
4846;"movie";"Zudora";"Zudora";0;"1914";"";0;""
4847;"movie";"Prisoner of the Night";"Az éjszaka rabja";0;"1914";"";45;""
4848;"movie";"La última danza";"La última danza";0;"1915";"";0;""
4849;"short";"Bad Buck of Santa Ynez";"Bad Buck of Santa Ynez";0;"1915";"";20;""
4850;"short";"A 'Model' Wife";"A 'Model' Wife";0;"1915";"";0;""
4851;"movie";"'Twas Ever Thus";"'Twas Ever Thus";0;"1915";"";0;""
4852;"movie";"10,000 Dollars";"10,000 Dollars";0;"1915";"";0;""
4853;"movie";"1915 World's Championship Series";"1915 World's Championship Series";0;"1915";"";0;""
4854;"movie";"The Absentee";"The Absentee";0;"1915";"";60;""
4855;"short";"The Accomplice";"The Accomplice";0;"1915";"";0;""
4856;"short";"The Accounting";"The Accounting";0;"1915";"";0;""
4857;"short";"The Accusing Pen";"The Accusing Pen";0;"1915";"";0;""
4858;"short";"Across the Atlantic";"Across the Atlantic";0;"1914";"";0;""
4859;"movie";"The Adventures of a Boy Scout";"The Adventures of a Boy Scout";0;"1915";"";0;""
4860;"movie";"The Adventures of a Madcap";"The Adventures of a Madcap";0;"1915";"";0;""
4861;"movie";"An Affair of Three Nations";"An Affair of Three Nations";0;"1915";"";0;""
4862;"short";"The Affair of the Deserted House";"The Affair of the Deserted House";0;"1915";"";0;""
4863;"short";"Affinities";"Affinities";0;"1915";"";0;""
4864;"short";"An African Hunt";"An African Hunt";0;"1915";"";0;""
4865;"movie";"After Dark";"After Dark";0;"1915";"";0;""
4866;"movie";"After Five";"After Five";0;"1915";"";50;""
4867;"short";"After Twenty Years";"After Twenty Years";0;"1915";"";0;""
4868;"movie";"Ágyú és harang";"Ágyú és harang";0;"1915";"";0;""
4869;"movie";"One Who Is Loved by Two";"Akit ketten szeretnek";0;"1915";"";0;""
4870;"short";"Alas and Alack";"Alas and Alack";0;"1915";"";13;""
4871;"short";"Alias Holland Jinny";"Alias Holland Jinny";0;"1915";"";0;""
4872;"movie";"Alias Jimmy Valentine";"Alias Jimmy Valentine";0;"1915";"";50;""
4873;"movie";"Alice in Wonderland";"Alice in Wonderland";0;"1915";"";52;""
4874;"movie";"The Alien";"The Alien";0;"1915";"";0;""
